epoch,accuracy,loss
0,0.012437811121344566,266.9809875488281
1,0.01616915501654148,161.06613159179688
2,0.017412934452295303,115.45393371582031
3,0.014925372786819935,92.99119567871094
4,0.012437811121344566,79.11651611328125
5,0.014925372786819935,69.08424377441406
6,0.014925372786819935,61.26577377319336
7,0.013681592419743538,54.76839828491211
8,0.013681592419743538,49.70570373535156
9,0.01616915501654148,45.14278793334961
10,0.014925372786819935,41.27322006225586
11,0.013681592419743538,37.89084243774414
12,0.014925372786819935,34.81632995605469
13,0.01616915501654148,32.126220703125
14,0.013681592419743538,29.700517654418945
15,0.014925372786819935,27.57415008544922
16,0.013681592419743538,25.6026554107666
17,0.014925372786819935,23.941204071044922
18,0.013681592419743538,22.275588989257812
19,0.014925372786819935,20.983644485473633
20,0.014925372786819935,19.576812744140625
21,0.013681592419743538,18.407548904418945
22,0.013681592419743538,17.313716888427734
23,0.013681592419743538,16.285255432128906
24,0.013681592419743538,15.397710800170898
25,0.014925372786819935,14.534446716308594
26,0.013681592419743538,13.710090637207031
27,0.013681592419743538,12.895703315734863
28,0.01616915501654148,12.25904655456543
29,0.014925372786819935,11.508270263671875
30,0.01616915501654148,11.003244400024414
31,0.014925372786819935,10.32083797454834
32,0.013681592419743538,9.717894554138184
33,0.014925372786819935,9.117840766906738
34,0.014925372786819935,8.549910545349121
35,0.01616915501654148,8.032960891723633
36,0.017412934452295303,7.434940338134766
37,0.017412934452295303,6.850419044494629
38,0.01616915501654148,6.342695236206055
39,0.014925372786819935,5.787519454956055
40,0.017412934452295303,5.371926307678223
41,0.018656715750694275,4.956511974334717
42,0.017412934452295303,4.530552387237549
43,0.018656715750694275,4.119014739990234
44,0.019900497049093246,3.756361246109009
45,0.019900497049093246,3.4556894302368164
46,0.018656715750694275,3.165647506713867
47,0.018656715750694275,2.942497491836548
48,0.018656715750694275,2.70689058303833
49,0.018656715750694275,2.514220714569092
50,0.019900497049093246,2.2955431938171387
51,0.018656715750694275,2.167159080505371
52,0.019900497049093246,1.9672603607177734
53,0.018656715750694275,1.8204340934753418
54,0.019900497049093246,1.6434940099716187
55,0.019900497049093246,1.5053966045379639
56,0.021144278347492218,1.402666687965393
57,0.021144278347492218,1.286953091621399
58,0.021144278347492218,1.1801140308380127
59,0.019900497049093246,1.0680721998214722
60,0.019900497049093246,0.9533274173736572
61,0.02363184094429016,0.8737026453018188
62,0.021144278347492218,0.8193262219429016
63,0.019900497049093246,0.7354764342308044
64,0.02238805964589119,0.7068591713905334
65,0.021144278347492218,0.6401669383049011
66,0.02238805964589119,0.5877320170402527
67,0.02238805964589119,0.5458860993385315
68,0.02363184094429016,0.5047993659973145
69,0.019900497049093246,0.4587499797344208
70,0.019900497049093246,0.4177151620388031
71,0.02363184094429016,0.40353965759277344
72,0.02238805964589119,0.34760862588882446
73,0.021144278347492218,0.3345511555671692
74,0.019900497049093246,0.30473271012306213
75,0.021144278347492218,0.29458463191986084
76,0.02363184094429016,0.25634539127349854
77,0.02363184094429016,0.23241527378559113
78,0.02238805964589119,0.2179562747478485
79,0.021144278347492218,0.1988750696182251
80,0.02363184094429016,0.18584981560707092
81,0.024875622242689133,0.16575637459754944
82,0.02363184094429016,0.16273774206638336
83,0.02238805964589119,0.1397184282541275
84,0.019900497049093246,0.13255950808525085
85,0.02238805964589119,0.1257917732000351
86,0.024875622242689133,0.12085404247045517
87,0.02363184094429016,0.10336657613515854
88,0.02363184094429016,0.1040043979883194
89,0.026119403541088104,0.08674143999814987
90,0.026119403541088104,0.07971036434173584
91,0.024875622242689133,0.08238714933395386
92,0.027363184839487076,0.07071041315793991
93,0.027363184839487076,0.06125792860984802
94,0.028606964275240898,0.05758040398359299
95,0.028606964275240898,0.05547385290265083
96,0.028606964275240898,0.05367549508810043
97,0.028606964275240898,0.050716519355773926
98,0.027363184839487076,0.04561549425125122
99,0.027363184839487076,0.048657726496458054
100,0.027363184839487076,0.04373815655708313
101,0.026119403541088104,0.05479027330875397
102,0.028606964275240898,0.04473292455077171
103,0.026119403541088104,0.0415971539914608
104,0.028606964275240898,0.04243192449212074
105,0.028606964275240898,0.04045746475458145
106,0.028606964275240898,0.03209796920418739
107,0.027363184839487076,0.02751455456018448
108,0.027363184839487076,0.025331569835543633
109,0.028606964275240898,0.0283987857401371
110,0.028606964275240898,0.027452761307358742
111,0.028606964275240898,0.02379448339343071
112,0.028606964275240898,0.024838585406541824
113,0.028606964275240898,0.03139450401067734
114,0.028606964275240898,0.021270951256155968
115,0.028606964275240898,0.023587198927998543
116,0.028606964275240898,0.02979475073516369
117,0.028606964275240898,0.04178037866950035
118,0.028606964275240898,0.018894389271736145
119,0.027363184839487076,0.021395735442638397
120,0.028606964275240898,0.020837977528572083
121,0.028606964275240898,0.01886025443673134
122,0.028606964275240898,0.020561164245009422
123,0.028606964275240898,0.017801109701395035
124,0.028606964275240898,0.020849790424108505
125,0.028606964275240898,0.017890095710754395
126,0.028606964275240898,0.023222049698233604
127,0.028606964275240898,0.01961599290370941
128,0.028606964275240898,0.02110578678548336
129,0.028606964275240898,0.017829813063144684
130,0.028606964275240898,0.01828114502131939
131,0.027363184839487076,0.023154782131314278
132,0.028606964275240898,0.013311963528394699
133,0.028606964275240898,0.016404740512371063
134,0.028606964275240898,0.017544401809573174
135,0.028606964275240898,0.01488423626869917
136,0.028606964275240898,0.015657048672437668
137,0.028606964275240898,0.016212046146392822
138,0.028606964275240898,0.015850620344281197
139,0.028606964275240898,0.013598875142633915
140,0.028606964275240898,0.016412468627095222
141,0.027363184839487076,0.023736556991934776
142,0.028606964275240898,0.019892679527401924
143,0.028606964275240898,0.01956157386302948
144,0.028606964275240898,0.02179035171866417
145,0.028606964275240898,0.02622162364423275
146,0.028606964275240898,0.02103523723781109
147,0.028606964275240898,0.022759579122066498
148,0.028606964275240898,0.05625833943486214
149,0.028606964275240898,0.04035048559308052
150,0.028606964275240898,0.023050855845212936
151,0.028606964275240898,0.01558377593755722
152,0.028606964275240898,0.010452274233102798
153,0.028606964275240898,0.008224700577557087
154,0.028606964275240898,0.007473241072148085
155,0.028606964275240898,0.007811375427991152
156,0.028606964275240898,0.010345276445150375
157,0.028606964275240898,0.00995808094739914
158,0.028606964275240898,0.010657079517841339
159,0.028606964275240898,0.01205690111964941
160,0.028606964275240898,0.012094369158148766
161,0.027363184839487076,0.01663878932595253
162,0.028606964275240898,0.012654352001845837
163,0.028606964275240898,0.019972607493400574
164,0.028606964275240898,0.021150261163711548
165,0.027363184839487076,0.03211652860045433
166,0.028606964275240898,0.04289849102497101
167,0.027363184839487076,0.033412545919418335
168,0.028606964275240898,0.021412650123238564
169,0.028606964275240898,0.012657757848501205
170,0.028606964275240898,0.015209455043077469
171,0.028606964275240898,0.010995633900165558
172,0.028606964275240898,0.01174983847886324
173,0.028606964275240898,0.008644717745482922
174,0.028606964275240898,0.013265595771372318
175,0.028606964275240898,0.017657415941357613
176,0.028606964275240898,0.018820730969309807
177,0.028606964275240898,0.01701822131872177
178,0.028606964275240898,0.03155709058046341
179,0.028606964275240898,0.023590391501784325
180,0.028606964275240898,0.018041925504803658
181,0.028606964275240898,0.012225033715367317
182,0.028606964275240898,0.009513535536825657
183,0.028606964275240898,0.009096003137528896
184,0.028606964275240898,0.015896450728178024
185,0.028606964275240898,0.01976710744202137
186,0.028606964275240898,0.023496801033616066
187,0.027363184839487076,0.017392626032233238
188,0.028606964275240898,0.012941688299179077
189,0.028606964275240898,0.019640477374196053
190,0.028606964275240898,0.020376337692141533
191,0.028606964275240898,0.024244407191872597
192,0.028606964275240898,0.01801147311925888
193,0.028606964275240898,0.012758800759911537
194,0.028606964275240898,0.009390097111463547
195,0.028606964275240898,0.011476325802505016
196,0.028606964275240898,0.011300357058644295
197,0.028606964275240898,0.009167714044451714
198,0.028606964275240898,0.008039421401917934
199,0.028606964275240898,0.015319143421947956
